RowNumber,AnimalName,AnimalGender,AnimalBirthMonth,BreedName,Borough,ZipCode,LicenseIssuedDate,LicenseExpiredDate,Extract Year
1141,ZEPPELIN,M,2012,American Pit Bull Mix / Pit Bull Mix,,11222,04/25/2015,04/25/2020,2018
1142,JULES,M,2010,Cavalier King Charles Spaniel,,11201,04/25/2015,04/25/2020,2018
1146,PRADA,F,2013,Yorkshire Terrier,,10021,04/25/2015,04/25/2020,2018
1147,BROWNIE,M,2013,Beagle Crossbreed,,11216,04/25/2015,04/25/2020,2018
1298,STANLEY,M,2007,Shih Tzu,,11205,05/16/2015,04/25/2020,2018
19155,BELLA,F,2016,Chihuahua,,10461,04/25/2017,04/25/2020,2018
19197,FLUFFY,M,2015,Pomeranian Crossbreed,,10468,04/25/2017,04/25/2020,2018
19246,BROWNIE,M,2016,Chihuahua,,10461,04/25/2017,04/25/2020,2018
22352,GIZMO,M,2014,Chihuahua,,11102,05/25/2017,04/25/2020,2018
26764,COCO,M,2010,Lhasa Apso,,11208,07/06/2017,04/25/2020,2018
38692,AKIRA,F,2014,Shiba Inu,,10016,10/14/2017,04/25/2020,2018
61045,BAILEY,F,2012,Yorkshire Terrier,,10028,03/18/2018,04/25/2020,2018
64101,GIGI,F,2016,Chihuahua Crossbreed,,10460,04/04/2018,04/25/2020,2018
64107,SHADOW,M,2010,Maltese,,10002,04/04/2018,04/25/2020,2018
68418,SPANKY,M,2011,Unknown,,11235,04/24/2018,04/25/2020,2018
68526,COCO,F,2017,Bernese Mountain Dog,,11215,04/25/2018,04/25/2020,2018
70469,RAE,F,2015,Miniature Schnauzer,,10305,05/04/2018,04/25/2020,2018
72773,OTIS,M,2012,Unknown,,11201,05/15/2018,04/25/2020,2018
75339,MAX,M,2011,Maltese,,11418,05/28/2018,04/25/2020,2018
80867,CANELA,F,2011,Miniature Pinscher,,11361,06/24/2018,04/25/2020,2018
7603,VICTOR,M,2010,Maltese,,10011,03/18/2015,04/26/2020,2016
11849,CROSBY,M,2012,Golden Retriever,,10013,04/26/2015,04/26/2020,2016
11883,ZEO,F,2014,German Shepherd Dog,,10010,04/26/2015,04/26/2020,2016
12917,SASHA,F,2008,Yorkshire Terrier,,10031,05/05/2015,04/26/2020,2016
13546,ANGUS,M,2010,Unknown,,10003,05/12/2015,04/26/2020,2016
1338,VICTOR,M,2010,Maltese,,10011,03/18/2015,04/26/2020,2017
1972,CROSBY,M,2012,Golden Retriever,,10013,04/26/2015,04/26/2020,2017
1977,ZEO,F,2014,German Shepherd Dog,,10010,04/26/2015,04/26/2020,2017
2091,SASHA,F,2008,Yorkshire Terrier,,10031,05/05/2015,04/26/2020,2017
2188,ANGUS,M,2010,Unknown,,10003,05/12/2015,04/26/2020,2017
52725,MONTY,M,2008,Miniature Schnauzer,,10010,03/08/2017,04/26/2020,2017
58891,TEGO,M,2015,French Bulldog,,10027,04/08/2017,04/26/2020,2017
62027,MEEKO,F,2015,Morkie,,10031,04/26/2017,04/26/2020,2017
62122,CASEY,F,2013,American Pit Bull Terrier/Pit Bull,,10312,04/26/2017,04/26/2020,2017
62200,LUCA,M,2014,Lagotto Romagnolo,,11211,04/26/2017,04/26/2020,2017
832,VICTOR,M,2010,Maltese,,10011,03/18/2015,04/26/2020,2018
1150,ZEO,F,2014,German Shepherd Dog,,10010,04/26/2015,04/26/2020,2018
1151,CROSBY,M,2012,Golden Retriever,,10013,04/26/2015,04/26/2020,2018
1209,SASHA,F,2008,Yorkshire Terrier,,10031,05/05/2015,04/26/2020,2018
1267,ANGUS,M,2010,Unknown,,10003,05/12/2015,04/26/2020,2018
14621,MONTY,M,2008,Miniature Schnauzer,,10010,03/08/2017,04/26/2020,2018
17523,TEGO,M,2015,French Bulldog,,10027,04/08/2017,04/26/2020,2018
19270,LUCA,M,2014,Lagotto Romagnolo,,11211,04/26/2017,04/26/2020,2018
19298,CASEY,F,2013,American Pit Bull Terrier/Pit Bull,,10312,04/26/2017,04/26/2020,2018
19321,MEEKO,F,2015,Morkie,,10031,04/26/2017,04/26/2020,2018
57015,DIESEL,M,2015,"Bull Dog, English",,10469,02/28/2018,04/26/2020,2018
58550,CHUY,M,2015,Chihuahua Crossbreed,,10023,03/06/2018,04/26/2020,2018
60005,BENNY,M,2010,Chihuahua,,10040,03/13/2018,04/26/2020,2018
61384,YEAH,F,2015,Flat-Coated Retriever,,11205,03/20/2018,04/26/2020,2018
61430,MR,M,2013,Poodle Crossbreed,,11201,03/20/2018,04/26/2020,2018
61826,RUBY,F,2012,Beagle Crossbreed,,11231,03/22/2018,04/26/2020,2018
62740,LOUIE,M,2014,Bedlington Terrier,,11217,03/28/2018,04/26/2020,2018
64005,ONYX,M,2013,Shih Tzu,,10472,04/03/2018,04/26/2020,2018
65436,OREGANO,M,2014,American Pit Bull Terrier/Pit Bull,,10306,04/10/2018,04/26/2020,2018
67731,JACK,M,2013,Maltese,,11368,04/21/2018,04/26/2020,2018
68773,PRINCESS,F,2016,Maltese Crossbreed,,10461,04/26/2018,04/26/2020,2018
68775,PHOEBE,F,2009,Shih Tzu,,10304,04/26/2018,04/26/2020,2018
68777,TIGGER,M,2005,Cairn Terrier,,10001,04/26/2018,04/26/2020,2018
68868,CHURRO,M,2017,"Bull Dog, English",,11372,04/26/2018,04/26/2020,2018
77639,MILA,F,2008,Shih Tzu,,11102,06/08/2018,04/26/2020,2018
86017,LOKI,M,2017,Puggle,,11368,07/19/2018,04/26/2020,2018
8753,CHESTER,M,2008,Labradoodle,,10025,03/29/2015,04/27/2020,2016
8763,BAILEY,M,2008,Labradoodle,,10025,03/29/2015,04/27/2020,2016
9578,DAVENPORT,M,2011,Jack Russell Terrier,,10023,04/07/2015,04/27/2020,2016
9662,TINKERBELLE,F,2009,Yorkshire Terrier,,10023,04/07/2015,04/27/2020,2016
11900,MR,M,2013,Bernese Mountain Dog,,11373,04/27/2015,04/27/2020,2016
11960,PIPPA,F,2011,Border Terrier,,10028,04/27/2015,04/27/2020,2016
13843,SUSIE/MISS,F,2009,Chihuahua,,11101,05/14/2015,04/27/2020,2016
1507,CHESTER,M,2008,Labradoodle,,10025,03/29/2015,04/27/2020,2017
1515,BAILEY,M,2008,Labradoodle,,10025,03/29/2015,04/27/2020,2017
1659,DAVENPORT,M,2011,Jack Russell Terrier,,10023,04/07/2015,04/27/2020,2017
1663,TINKERBELLE,F,2009,Yorkshire Terrier,,10023,04/07/2015,04/27/2020,2017
1979,MR,M,2013,Bernese Mountain Dog,,11373,04/27/2015,04/27/2020,2017
1994,PIPPA,F,2011,Border Terrier,,10028,04/27/2015,04/27/2020,2017
2229,SUSIE/MISS,F,2009,Chihuahua,,11101,05/14/2015,04/27/2020,2017
62210,DORY,F,2016,Labrador Retriever Crossbreed,,10065,04/27/2017,04/27/2020,2017
62273,RYAN,M,2010,American Pit Bull Mix / Pit Bull Mix,,11217,04/27/2017,04/27/2020,2017
68021,RICKY,M,2015,Havanese,,11414,05/24/2017,04/27/2020,2017
101752,MADISON,F,2013,American Pit Bull Mix / Pit Bull Mix,,10039,10/12/2017,04/27/2020,2017
917,BAILEY,M,2008,Labradoodle,,10025,03/29/2015,04/27/2020,2018
918,CHESTER,M,2008,Labradoodle,,10025,03/29/2015,04/27/2020,2018
981,DAVENPORT,M,2011,Jack Russell Terrier,,10023,04/07/2015,04/27/2020,2018
988,TINKERBELLE,F,2009,Yorkshire Terrier,,10023,04/07/2015,04/27/2020,2018
1156,MR,M,2013,Bernese Mountain Dog,,11373,04/27/2015,04/27/2020,2018
1158,PIPPA,F,2011,Border Terrier,,10028,04/27/2015,04/27/2020,2018
1283,SUSIE/MISS,F,2009,Chihuahua,,11101,05/14/2015,04/27/2020,2018
19424,RYAN,M,2010,American Pit Bull Mix / Pit Bull Mix,,11217,04/27/2017,04/27/2020,2018
19448,DORY,F,2016,Labrador Retriever Crossbreed,,10065,04/27/2017,04/27/2020,2018
22257,RICKY,M,2015,Havanese,,11414,05/24/2017,04/27/2020,2018
30802,FOXY,F,2013,Pomeranian,,11226,08/07/2017,04/27/2020,2018
38415,MADISON,F,2013,American Pit Bull Mix / Pit Bull Mix,,10039,10/12/2017,04/27/2020,2018
56404,MARLA,F,2012,West High White Terrier,,11360,02/25/2018,04/27/2020,2018
62180,BAILEY,M,2008,Maltese,,11106,03/24/2018,04/27/2020,2018
62285,PHOEBE,F,2015,American Pit Bull Mix / Pit Bull Mix,,11205,03/25/2018,04/27/2020,2018
65903,COOPER,M,2009,Unknown,,11375,04/12/2018,04/27/2020,2018
67726,KATYA,F,2014,Siberian Husky,,10002,04/21/2018,04/27/2020,2018
67984,WILLOW,F,2015,Treeing Tennessee Brindle,,10463,04/23/2018,04/27/2020,2018
68960,BAM,M,2013,Maltese Crossbreed,,10469,04/27/2018,04/27/2020,2018
68963,ESTRELLITA,F,2009,Shih Tzu,,11232,04/27/2018,04/27/2020,2018
69013,JOE,M,2015,Maltese Crossbreed,,10469,04/27/2018,04/27/2020,2018
69043,HE-MAN,M,2013,Maltese,,11217,04/27/2018,04/27/2020,2018
72446,BUDDY,M,2011,"Dachshund, Long Haired",,10463,05/13/2018,04/27/2020,2018
86494,MOXIE,F,2013,Labrador Retriever Crossbreed,,11201,07/21/2018,04/27/2020,2018
90755,BANDIT,M,2005,Cocker Spaniel,,10025,08/09/2018,04/27/2020,2018
90849,CHARLIE,M,2010,Cocker Spaniel,,10025,08/09/2018,04/27/2020,2018
106930,BO,M,2014,Maltese,,10065,11/02/2018,04/27/2020,2018
109535,DAISY,F,2006,Dachshund Smooth Coat,,10461,11/15/2018,04/27/2020,2018
113182,WONKA,M,2013,Labrador Retriever Crossbreed,,10314,12/06/2018,04/27/2020,2018
10151,BAGEL,F,2002,Beagle,,10016,04/12/2015,04/28/2020,2016
12102,MOLLY,F,2013,American Staffordshire Terrier,,11358,04/28/2015,04/28/2020,2016
12603,HACHI,M,2012,Shih Tzu,,10308,05/02/2015,04/28/2020,2016
1767,BAGEL,F,2002,Beagle,,10016,04/12/2015,04/28/2020,2017
1784,BROOKLYN,F,2007,Chihuahua,,10035,04/14/2015,04/28/2020,2017
2002,MOLLY,F,2013,American Staffordshire Terrier,,11358,04/28/2015,04/28/2020,2017
2045,HACHI,M,2012,Shih Tzu,,10308,05/02/2015,04/28/2020,2017
52698,DILLON,M,2000,Unknown,,11201,03/08/2017,04/28/2020,2017
54061,SOPHIA,F,2005,Cavalier King Charles Spaniel,,10016,03/14/2017,04/28/2020,2017
56986,KODA,M,2004,American Eskimo dog,,10314,03/29/2017,04/28/2020,2017
57654,CHARLIE,M,2014,Terrier mix,,11229,04/01/2017,04/28/2020,2017
58143,COOPER,M,2016,Boston Terrier,,10003,04/03/2017,04/28/2020,2017
62488,MASON,M,2016,Yorkshire Terrier,,11226,04/28/2017,04/28/2020,2017
62515,BLACKY,M,2005,Yorkshire Terrier Crossbreed,,11206,04/28/2017,04/28/2020,2017
62516,SURI,F,2006,Maltese,,10454,04/28/2017,04/28/2020,2017
1038,BAGEL,F,2002,Beagle,,10016,04/12/2015,04/28/2020,2018
1050,BROOKLYN,F,2007,Chihuahua,,10035,04/14/2015,04/28/2020,2018
1162,MOLLY,F,2013,American Staffordshire Terrier,,11358,04/28/2015,04/28/2020,2018
1189,HACHI,M,2012,Shih Tzu,,10308,05/02/2015,04/28/2020,2018
14595,DILLON,M,2000,Unknown,,11201,03/08/2017,04/28/2020,2018
15250,SOPHIA,F,2005,Cavalier King Charles Spaniel,,10016,03/14/2017,04/28/2020,2018
16509,KODA,M,2004,American Eskimo dog,,10314,03/29/2017,04/28/2020,2018
16845,CHARLIE,M,2014,Terrier mix,,11229,04/01/2017,04/28/2020,2018
17106,COOPER,M,2016,Boston Terrier,,10003,04/03/2017,04/28/2020,2018
19508,MASON,M,2016,Yorkshire Terrier,,11226,04/28/2017,04/28/2020,2018
19545,BLACKY,M,2005,Yorkshire Terrier Crossbreed,,11206,04/28/2017,04/28/2020,2018
19546,SURI,F,2006,Maltese,,10454,04/28/2017,04/28/2020,2018
58337,MURPHY,M,2005,Beagle,,10016,03/06/2018,04/28/2020,2018
58456,RUBY,F,2006,Unknown,,10010,03/06/2018,04/28/2020,2018
59350,COOKIE,F,2010,Yorkshire Terrier,,10009,03/10/2018,04/28/2020,2018
59476,NIGEL,M,2003,Unknown,,10014,03/11/2018,04/28/2020,2018
60089,EMMY,F,2015,Chihuahua Crossbreed,,10280,03/13/2018,04/28/2020,2018
60262,NINA,F,2001,Australian Cattledog,,10011,03/14/2018,04/28/2020,2018
61024,PRINCE,M,2000,"Bull Dog, English",,10011,03/18/2018,04/28/2020,2018
62808,SCOUT,F,2014,Border Collie,,10023,03/28/2018,04/28/2020,2018
63503,CHARLIE,M,2013,Cavalier King Charles Spaniel,,10009,04/01/2018,04/28/2020,2018
69148,PEPPER,F,2015,Labrador Retriever,,10005,04/28/2018,04/28/2020,2018
69196,CHICO,M,2018,Labrador Retriever,,11218,04/28/2018,04/28/2020,2018
72342,BOOMER,M,2010,Wheaton Terrier,,10463,05/12/2018,04/28/2020,2018
74292,EVIE,F,2009,Labrador Retriever Crossbreed,,11201,05/22/2018,04/28/2020,2018
75310,BAILEY,M,2003,Bichon Frise,,10025,05/28/2018,04/28/2020,2018
109927,CICI,F,2008,American Pit Bull Mix / Pit Bull Mix,,10472,11/17/2018,04/28/2020,2018
8281,BISCUIT,M,2011,Unknown,,10011,03/25/2015,04/29/2020,2016
8421,JACKIE,F,2002,Unknown,,10451,03/26/2015,04/29/2020,2016
8433,TYRONE,M,2004,Pug,,10011,03/26/2015,04/29/2020,2016
8715,SAMMI,M,2006,"Poodle, Toy",,10282,03/29/2015,04/29/2020,2016
11018,POLLY,F,2009,Beagle Crossbreed,,10471,04/20/2015,04/29/2020,2016
12148,KLAUS,M,2012,German Shepherd Dog,,10309,04/29/2015,04/29/2020,2016
12150,SOPHIE,F,2012,Shih Tzu,,10024,04/29/2015,04/29/2020,2016
1432,BISCUIT,M,2011,Unknown,,10011,03/25/2015,04/29/2020,2017
1453,JACKIE,F,2002,Unknown,,10451,03/26/2015,04/29/2020,2017
1459,TYRONE,M,2004,Pug,,10011,03/26/2015,04/29/2020,2017
1510,SAMMI,M,2006,"Poodle, Toy",,10282,03/29/2015,04/29/2020,2017
1871,POLLY,F,2009,Beagle Crossbreed,,10471,04/20/2015,04/29/2020,2017
2004,KLAUS,M,2012,German Shepherd Dog,,10309,04/29/2015,04/29/2020,2017
2005,SOPHIE,F,2012,Shih Tzu,,10024,04/29/2015,04/29/2020,2017
55520,STONE,M,2006,American Staffordshire Terrier,,10009,03/22/2017,04/29/2020,2017
55948,ELLIE,F,2006,Shetland Sheepdog,,10011,03/25/2017,04/29/2020,2017
57614,CHLOE,F,2013,Siberian Husky,,10022,04/01/2017,04/29/2020,2017
60751,PORTER,M,2016,Maltese,,11365,04/19/2017,04/29/2020,2017
62744,RICHMOND,M,2015,Havanese,,11224,04/29/2017,04/29/2020,2017
864,BISCUIT,M,2011,Unknown,,10011,03/25/2015,04/29/2020,2018
878,JACKIE,F,2002,Unknown,,10451,03/26/2015,04/29/2020,2018
881,TYRONE,M,2004,Pug,,10011,03/26/2015,04/29/2020,2018
922,SAMMI,M,2006,"Poodle, Toy",,10282,03/29/2015,04/29/2020,2018
1104,POLLY,F,2009,Beagle Crossbreed,,10471,04/20/2015,04/29/2020,2018
1164,KLAUS,M,2012,German Shepherd Dog,,10309,04/29/2015,04/29/2020,2018
1165,SOPHIE,F,2012,Shih Tzu,,10024,04/29/2015,04/29/2020,2018
15854,STONE,M,2006,American Staffordshire Terrier,,10009,03/22/2017,04/29/2020,2018
16103,ELLIE,F,2006,Shetland Sheepdog,,10011,03/25/2017,04/29/2020,2018
16919,CHLOE,F,2013,Siberian Husky,,10022,04/01/2017,04/29/2020,2018
18563,PORTER,M,2016,Maltese,,11365,04/19/2017,04/29/2020,2018
19555,RICHMOND,M,2015,Havanese,,11224,04/29/2017,04/29/2020,2018
56352,JADA,F,2011,American Pit Bull Terrier/Pit Bull,,10454,02/25/2018,04/29/2020,2018
57632,BENJI,M,2005,Yorkshire Terrier,,11228,03/03/2018,04/29/2020,2018
58901,LOLITA,F,2014,Chihuahua,,10009,03/08/2018,04/29/2020,2018
58989,ROXY,F,2004,Unknown,,11203,03/09/2018,04/29/2020,2018
59829,SPIKE,M,2004,Unknown,,10025,03/12/2018,04/29/2020,2018
60684,DUKE,M,2015,American Bully,,10022,03/16/2018,04/29/2020,2018
65693,LUKE,M,2006,Havanese,,10024,04/11/2018,04/29/2020,2018
67461,SPOT,M,2005,Labrador Retriever,,10019,04/20/2018,04/29/2020,2018
67753,SHLEMA,M,2011,Chihuahua,,10305,04/21/2018,04/29/2020,2018
69060,JACKSON,M,2006,Cotton De Tulear,,10022,04/27/2018,04/29/2020,2018
69062,BELLA,F,2006,Puggle,,10312,04/27/2018,04/29/2020,2018
69306,JASPER,M,2014,Chihuahua Crossbreed,,10305,04/29/2018,04/29/2020,2018
69312,LUNA,F,2016,Labrador Retriever Crossbreed,,11432,04/29/2018,04/29/2020,2018
69429,CLARK,M,2013,Labrador Retriever Crossbreed,,11432,04/29/2018,04/29/2020,2018
69463,FOXY,F,2012,Pomeranian,,11221,04/29/2018,04/29/2020,2018
69471,OZUNA,M,2017,Unknown,,10452,04/29/2018,04/29/2020,2018
71870,CESAR,M,2000,Italian Greyhound,,10016,05/10/2018,04/29/2020,2018
72460,PRINCESS,F,2017,Maltese,,11427,05/13/2018,04/29/2020,2018
72579,CUPID,M,2004,Papillon,,10314,05/14/2018,04/29/2020,2018
72812,KALVIN,M,2006,Unknown,,10011,05/15/2018,04/29/2020,2018
72838,BAJA,M,2006,German Shepherd Crossbreed,,11375,05/15/2018,04/29/2020,2018
72981,RICO,M,2005,Chihuahua,,10473,05/16/2018,04/29/2020,2018
75059,CESARE,M,2015,American Pit Bull Mix / Pit Bull Mix,,11249,05/26/2018,04/29/2020,2018
80016,KEATON,M,2009,"Shar-Pei, Chinese",,11221,06/19/2018,04/29/2020,2018
97736,OREO,F,2004,Boston Terrier,,11230,09/14/2018,04/29/2020,2018
102557,MONTY,M,2016,Pug,,11206,10/11/2018,04/29/2020,2018
117074,RIESLING,M,2014,Shiba Inu,,11229,12/29/2018,04/29/2020,2018
3401,WILLIS,M,2011,Unknown,,10012,01/27/2015,04/30/2020,2016
8385,NATHAN,M,2007,Dachshund Smooth Coat,,11205,03/26/2015,04/30/2020,2016
8992,BRISCOE,M,2004,Brussels Griffon,,10014,03/31/2015,04/30/2020,2016
12293,SEVEN,F,2014,American Pit Bull Terrier/Pit Bull,,10461,04/30/2015,04/30/2020,2016
12392,MOMO,M,2010,Shih Tzu,,11423,04/30/2015,04/30/2020,2016
12417,OTIS,M,2014,Golden Retriever,,10128,04/30/2015,04/30/2020,2016
12419,HAYDEN,F,2013,Golden Retriever,,11375,04/30/2015,04/30/2020,2016
13635,SPIKE,M,2003,Yorkshire Terrier,,11223,05/12/2015,04/30/2020,2016
89042,DOLLAR,F,2005,Unknown,,11354,08/29/2016,04/30/2020,2016
794,WILLIS,M,2011,Unknown,,10012,01/27/2015,04/30/2020,2017
1462,NATHAN,M,2007,Dachshund Smooth Coat,,11205,03/26/2015,04/30/2020,2017
1562,BRISCOE,M,2004,Brussels Griffon,,10014,03/31/2015,04/30/2020,2017
2020,SEVEN,F,2014,American Pit Bull Terrier/Pit Bull,,10461,04/30/2015,04/30/2020,2017
2024,MOMO,M,2010,Shih Tzu,,11423,04/30/2015,04/30/2020,2017
2027,HAYDEN,F,2013,Golden Retriever,,11375,04/30/2015,04/30/2020,2017
2028,OTIS,M,2014,Golden Retriever,,10128,04/30/2015,04/30/2020,2017
2194,SPIKE,M,2003,Yorkshire Terrier,,11223,05/12/2015,04/30/2020,2017
55266,MAX,M,2015,Shih Tzu Crossbreed,,11365,03/21/2017,04/30/2020,2017
59953,ALFIE,M,2015,Pembroke Welsh Corgi,,10033,04/14/2017,04/30/2020,2017
62797,LOUIE,M,2012,Beagle Crossbreed,,11205,04/30/2017,04/30/2020,2017
62798,ROXALOT,F,2009,Labrador Retriever Crossbreed,,11217,04/30/2017,04/30/2020,2017
62865,BRIENNE,F,2005,Boxer Crossbreed,,10034,04/30/2017,04/30/2020,2017
62894,TOBY,M,2003,Toy Fox Terrier,,11205,04/30/2017,04/30/2020,2017
62946,PATTY,F,2009,Affenpinscher,,11692,04/30/2017,04/30/2020,2017
62947,MATILDA,F,2011,Havanese,,11206,04/30/2017,04/30/2020,2017
62979,YUKI,F,2008,Maltese,,10473,04/30/2017,04/30/2020,2017
63012,BLUE,M,2011,Yorkshire Terrier,,11206,04/30/2017,04/30/2020,2017
63014,BEAN,M,2007,Shih Tzu Crossbreed,,11237,04/30/2017,04/30/2020,2017
552,WILLIS,M,2011,Unknown,,10012,01/27/2015,04/30/2020,2018
882,NATHAN,M,2007,Dachshund Smooth Coat,,11205,03/26/2015,04/30/2020,2018
940,BRISCOE,M,2004,Brussels Griffon,,10014,03/31/2015,04/30/2020,2018
1168,HAYDEN,F,2013,Golden Retriever,,11375,04/30/2015,04/30/2020,2018
1169,OTIS,M,2014,Golden Retriever,,10128,04/30/2015,04/30/2020,2018
1173,MOMO,M,2010,Shih Tzu,,11423,04/30/2015,04/30/2020,2018
1176,SEVEN,F,2014,American Pit Bull Terrier/Pit Bull,,10461,04/30/2015,04/30/2020,2018
1261,SPIKE,M,2003,Yorkshire Terrier,,11223,05/12/2015,04/30/2020,2018
15819,MAX,M,2015,Shih Tzu Crossbreed,,11365,03/21/2017,04/30/2020,2018
18135,ALFIE,M,2015,Pembroke Welsh Corgi,,10033,04/14/2017,04/30/2020,2018
19619,YUKI,F,2008,Maltese,,10473,04/30/2017,04/30/2020,2018
19639,BLUE,M,2011,Yorkshire Terrier,,11206,04/30/2017,04/30/2020,2018
19648,BEAN,M,2007,Shih Tzu Crossbreed,,11237,04/30/2017,04/30/2020,2018
19679,PATTY,F,2009,Affenpinscher,,11692,04/30/2017,04/30/2020,2018
19680,MATILDA,F,2011,Havanese,,11206,04/30/2017,04/30/2020,2018
19697,LOUIE,M,2012,Beagle Crossbreed,,11205,04/30/2017,04/30/2020,2018
19698,ROXALOT,F,2009,Labrador Retriever Crossbreed,,11217,04/30/2017,04/30/2020,2018
19729,TOBY,M,2003,Toy Fox Terrier,,11205,04/30/2017,04/30/2020,2018
19758,BRIENNE,F,2005,Boxer Crossbreed,,10034,04/30/2017,04/30/2020,2018
55778,ASH,M,2015,Labrador Retriever,,11215,02/21/2018,04/30/2020,2018
58662,LUCY,F,2012,"Poodle, Toy",,10075,03/07/2018,04/30/2020,2018
59468,CAPTAIN,M,2009,Jack Russell Terrier,,10065,03/11/2018,04/30/2020,2018
59666,HAPPY,M,2015,Bichon Frise,,10029,03/12/2018,04/30/2020,2018
65642,MAGGIE,F,2010,Chihuahua,,11105,04/11/2018,04/30/2020,2018
69549,ENZO,M,2009,American Foxhound,,10029,04/30/2018,04/30/2020,2018
69595,TITUS,M,2017,Coton de Tulear,,11201,04/30/2018,04/30/2020,2018
69647,OLIVER,M,2017,Goldendoodle,,10021,04/30/2018,04/30/2020,2018
69798,SNOOPY,M,2008,Terrier mix,,11378,04/30/2018,04/30/2020,2018
69808,HOLLY,F,2017,Great Pyrenees,,10306,04/30/2018,04/30/2020,2018
69809,ANNIE,F,2016,Yorkshire Terrier Crossbreed,,11230,04/30/2018,04/30/2020,2018
70322,KLAUS,M,2016,German Shepherd Dog,,11224,05/03/2018,04/30/2020,2018
73746,OSCAR,M,2006,Maltese,,10065,05/20/2018,04/30/2020,2018
73915,MURRAY,M,2007,Maltese,,10065,05/20/2018,04/30/2020,2018
74694,DASHIELL,F,2009,Yorkshire Terrier,,11222,05/24/2018,04/30/2020,2018
75981,NORTON,M,2006,West High White Terrier,,10036,05/31/2018,04/30/2020,2018
77070,DARLING,F,2009,Pomeranian,,11374,06/06/2018,04/30/2020,2018
107943,ODIE,M,2012,Pug,,10471,11/07/2018,04/30/2020,2018
9031,BELLATRIX,F,2011,American Pit Bull Terrier/Pit Bull,,11370,03/31/2015,05/01/2020,2016
12438,MAX,M,2006,Australian Silky Terrier,,10023,05/01/2015,05/01/2020,2016
12442,MAEBY,F,2014,Havanese,,10010,05/01/2015,05/01/2020,2016
12461,MAX,M,2011,Maltese,,10023,05/01/2015,05/01/2020,2016
12464,FREDDIE,M,2013,Yorkshire Terrier,,10011,05/01/2015,05/01/2020,2016
12472,MIDNIGHT,F,2012,Labrador Retriever Crossbreed,,11215,05/01/2015,05/01/2020,2016
1566,BELLATRIX,F,2011,American Pit Bull Terrier/Pit Bull,,11370,03/31/2015,05/01/2020,2017
2031,MAX,M,2006,Australian Silky Terrier,,10023,05/01/2015,05/01/2020,2017
2032,MAEBY,F,2014,Havanese,,10010,05/01/2015,05/01/2020,2017
2035,MAX,M,2011,Maltese,,10023,05/01/2015,05/01/2020,2017
2036,FREDDIE,M,2013,Yorkshire Terrier,,10011,05/01/2015,05/01/2020,2017
2039,MIDNIGHT,F,2012,Labrador Retriever Crossbreed,,11215,05/01/2015,05/01/2020,2017
63238,FLASH,M,2010,Jack Russell Terrier,,10022,05/01/2017,05/01/2020,2017
938,BELLATRIX,F,2011,American Pit Bull Terrier/Pit Bull,,11370,03/31/2015,05/01/2020,2018
1178,MIDNIGHT,F,2012,Labrador Retriever Crossbreed,,11215,05/01/2015,05/01/2020,2018
1179,MAX,M,2006,Australian Silky Terrier,,10023,05/01/2015,05/01/2020,2018
1180,MAEBY,F,2014,Havanese,,10010,05/01/2015,05/01/2020,2018
1183,MAX,M,2011,Maltese,,10023,05/01/2015,05/01/2020,2018
1184,FREDDIE,M,2013,Yorkshire Terrier,,10011,05/01/2015,05/01/2020,2018
19808,FLASH,M,2010,Jack Russell Terrier,,10022,05/01/2017,05/01/2020,2018
53686,BELLA,F,2011,Poodle Crossbreed,,10023,02/11/2018,05/01/2020,2018
59389,TEDDY,M,2016,Yorkshire Terrier Crossbreed,,11206,03/10/2018,05/01/2020,2018
59848,LEIA,F,2013,Shih Tzu,,10128,03/12/2018,05/01/2020,2018
69817,MIA,F,2013,Maltese Crossbreed,,11370,05/01/2018,05/01/2020,2018
69869,BENTLEY,M,2015,American Pit Bull Mix / Pit Bull Mix,,10029,05/01/2018,05/01/2020,2018
69908,LACHLAN,M,2016,Labrador Retriever,,10014,05/01/2018,05/01/2020,2018
69936,BELKA,F,2017,Labrador Retriever Crossbreed,,10024,05/01/2018,05/01/2020,2018
69953,OSCAR,M,2011,Maltese Crossbreed,,11225,05/01/2018,05/01/2020,2018
71064,ROCKIE,M,2015,Puggle,,10475,05/07/2018,05/01/2020,2018
73680,BRUISER,M,2009,Golden Retriever,,10128,05/19/2018,05/01/2020,2018
73854,SPENCER,M,2012,Cavalier King Charles Spaniel,,10010,05/20/2018,05/01/2020,2018
73865,TOBY,M,2014,Poodle,,10033,05/20/2018,05/01/2020,2018
74354,COOPER,M,2008,Pomeranian,,10458,05/22/2018,05/01/2020,2018
8037,MILE,M,2010,Shih Tzu,,10011,03/23/2015,05/02/2020,2016
12601,BARBARA,F,2014,Labrador Retriever Crossbreed,,10011,05/02/2015,05/02/2020,2016
12630,CHARLIE,M,2014,Bichon Frise,,11249,05/02/2015,05/02/2020,2016
14243,PRINCE,M,2013,American Pit Bull Terrier/Pit Bull,,11226,05/17/2015,05/02/2020,2016
14365,HOBBES,M,2012,Jack Russell Terrier,,10036,05/19/2015,05/02/2020,2016
20994,SEIRY,F,2011,Pug,,10037,07/24/2015,05/02/2020,2016
1394,MILE,M,2010,Shih Tzu,,10011,03/23/2015,05/02/2020,2017
2050,CHARLIE,M,2014,Bichon Frise,,11249,05/02/2015,05/02/2020,2017
